image_filename,filename,is_negative
d6855b58-bbbd-11e8-b2ba-ac1f6b6435d0,d6855b58-bbbd-11e8-b2ba-ac1f6b6435d0_2,0
460984e8-bbca-11e8-b2bc-ac1f6b6435d0,460984e8-bbca-11e8-b2bc-ac1f6b6435d0_14,0
bed95636-bba8-11e8-b2ba-ac1f6b6435d0,bed95636-bba8-11e8-b2ba-ac1f6b6435d0_13,0
13df8534-bbc6-11e8-b2bc-ac1f6b6435d0,13df8534-bbc6-11e8-b2bc-ac1f6b6435d0_8,0
94d48294-bbc0-11e8-b2bb-ac1f6b6435d0,94d48294-bbc0-11e8-b2bb-ac1f6b6435d0_11,0
9e316a7e-bbc9-11e8-b2bc-ac1f6b6435d0,9e316a7e-bbc9-11e8-b2bc-ac1f6b6435d0_21,0
230b9414-bbbf-11e8-b2ba-ac1f6b6435d0,230b9414-bbbf-11e8-b2ba-ac1f6b6435d0_1,0
b194ecba-bbc6-11e8-b2bc-ac1f6b6435d0,b194ecba-bbc6-11e8-b2bc-ac1f6b6435d0_10,0
21ac2094-bbb4-11e8-b2ba-ac1f6b6435d0,21ac2094-bbb4-11e8-b2ba-ac1f6b6435d0_13,0
46656222-bbca-11e8-b2bc-ac1f6b6435d0,46656222-bbca-11e8-b2bc-ac1f6b6435d0_15,0
998a2a34-bbb4-11e8-b2ba-ac1f6b6435d0,998a2a34-bbb4-11e8-b2ba-ac1f6b6435d0_11,0
76b48fec-bbad-11e8-b2ba-ac1f6b6435d0,76b48fec-bbad-11e8-b2ba-ac1f6b6435d0_11,0
b194ecba-bbc6-11e8-b2bc-ac1f6b6435d0,b194ecba-bbc6-11e8-b2bc-ac1f6b6435d0_1,0
9e316a7e-bbc9-11e8-b2bc-ac1f6b6435d0,9e316a7e-bbc9-11e8-b2bc-ac1f6b6435d0_32,0
b05a83f0-bbc6-11e8-b2bc-ac1f6b6435d0,b05a83f0-bbc6-11e8-b2bc-ac1f6b6435d0_6,0
7defb9f8-bbad-11e8-b2ba-ac1f6b6435d0,7defb9f8-bbad-11e8-b2ba-ac1f6b6435d0_10,0
d0afa0fa-bbac-11e8-b2ba-ac1f6b6435d0,d0afa0fa-bbac-11e8-b2ba-ac1f6b6435d0_3,0
0d7e8238-bbbe-11e8-b2ba-ac1f6b6435d0,0d7e8238-bbbe-11e8-b2ba-ac1f6b6435d0_9,0
94fd2fec-bbb5-11e8-b2ba-ac1f6b6435d0,94fd2fec-bbb5-11e8-b2ba-ac1f6b6435d0_13,0
7b8bcb3c-bba5-11e8-b2ba-ac1f6b6435d0,7b8bcb3c-bba5-11e8-b2ba-ac1f6b6435d0_12,0
aa96d1dc-bbc9-11e8-b2bc-ac1f6b6435d0,aa96d1dc-bbc9-11e8-b2bc-ac1f6b6435d0_11,0
af0aea6a-bbb4-11e8-b2ba-ac1f6b6435d0,af0aea6a-bbb4-11e8-b2ba-ac1f6b6435d0_2,0
e1e1c45a-bbbd-11e8-b2ba-ac1f6b6435d0,e1e1c45a-bbbd-11e8-b2ba-ac1f6b6435d0_23,0
aa96d1dc-bbc9-11e8-b2bc-ac1f6b6435d0,aa96d1dc-bbc9-11e8-b2bc-ac1f6b6435d0_9,0
71e68d2c-bbc5-11e8-b2bc-ac1f6b6435d0,71e68d2c-bbc5-11e8-b2bc-ac1f6b6435d0_8,0
d096447c-bbaa-11e8-b2ba-ac1f6b6435d0,d096447c-bbaa-11e8-b2ba-ac1f6b6435d0_7,0
38ac0a28-bbca-11e8-b2bc-ac1f6b6435d0,38ac0a28-bbca-11e8-b2bc-ac1f6b6435d0_12,0
84ae8454-bbad-11e8-b2ba-ac1f6b6435d0,84ae8454-bbad-11e8-b2ba-ac1f6b6435d0_9,0
5b8feb08-bba8-11e8-b2ba-ac1f6b6435d0,5b8feb08-bba8-11e8-b2ba-ac1f6b6435d0_23,0
934be9ae-bbb5-11e8-b2ba-ac1f6b6435d0,934be9ae-bbb5-11e8-b2ba-ac1f6b6435d0_5,0
3c433f62-bbca-11e8-b2bc-ac1f6b6435d0,3c433f62-bbca-11e8-b2bc-ac1f6b6435d0_13,0
ab432aa0-bbb4-11e8-b2ba-ac1f6b6435d0,ab432aa0-bbb4-11e8-b2ba-ac1f6b6435d0_9,0
c4fc138e-bbbf-11e8-b2bb-ac1f6b6435d0,c4fc138e-bbbf-11e8-b2bb-ac1f6b6435d0_7,0
082dae32-bbc6-11e8-b2bc-ac1f6b6435d0,082dae32-bbc6-11e8-b2bc-ac1f6b6435d0_3,0
c3bbfaca-bbbf-11e8-b2bb-ac1f6b6435d0,c3bbfaca-bbbf-11e8-b2bb-ac1f6b6435d0_16,0
df1f05a2-bbbd-11e8-b2ba-ac1f6b6435d0,df1f05a2-bbbd-11e8-b2ba-ac1f6b6435d0_37,0
b23bcc42-bba8-11e8-b2ba-ac1f6b6435d0,b23bcc42-bba8-11e8-b2ba-ac1f6b6435d0_18,0
d219c1f0-bbac-11e8-b2ba-ac1f6b6435d0,d219c1f0-bbac-11e8-b2ba-ac1f6b6435d0_8,0
a6c13f3a-bbb4-11e8-b2ba-ac1f6b6435d0,a6c13f3a-bbb4-11e8-b2ba-ac1f6b6435d0_5,0
16f24aec-bbbf-11e8-b2ba-ac1f6b6435d0,16f24aec-bbbf-11e8-b2ba-ac1f6b6435d0_39,0
18941812-bbab-11e8-b2ba-ac1f6b6435d0,18941812-bbab-11e8-b2ba-ac1f6b6435d0_21,0
94fd2fec-bbb5-11e8-b2ba-ac1f6b6435d0,94fd2fec-bbb5-11e8-b2ba-ac1f6b6435d0_9,0
c3bbfaca-bbbf-11e8-b2bb-ac1f6b6435d0,c3bbfaca-bbbf-11e8-b2bb-ac1f6b6435d0_9,0
82f971cc-bbae-11e8-b2ba-ac1f6b6435d0,82f971cc-bbae-11e8-b2ba-ac1f6b6435d0_1,0
94fd2fec-bbb5-11e8-b2ba-ac1f6b6435d0,94fd2fec-bbb5-11e8-b2ba-ac1f6b6435d0_5,0
3d522044-bbca-11e8-b2bc-ac1f6b6435d0,3d522044-bbca-11e8-b2bc-ac1f6b6435d0_10,0
7b8bcb3c-bba5-11e8-b2ba-ac1f6b6435d0,7b8bcb3c-bba5-11e8-b2ba-ac1f6b6435d0_6,0
9520e8ee-bbb3-11e8-b2ba-ac1f6b6435d0,9520e8ee-bbb3-11e8-b2ba-ac1f6b6435d0_4,0
21ac2094-bbb4-11e8-b2ba-ac1f6b6435d0,21ac2094-bbb4-11e8-b2ba-ac1f6b6435d0_11,0
7b8bcb3c-bba5-11e8-b2ba-ac1f6b6435d0,7b8bcb3c-bba5-11e8-b2ba-ac1f6b6435d0_3,0
d219c1f0-bbac-11e8-b2ba-ac1f6b6435d0,d219c1f0-bbac-11e8-b2ba-ac1f6b6435d0_15,0
8aa19320-bbc0-11e8-b2bb-ac1f6b6435d0,8aa19320-bbc0-11e8-b2bb-ac1f6b6435d0_26,0
a8657326-bba8-11e8-b2ba-ac1f6b6435d0,a8657326-bba8-11e8-b2ba-ac1f6b6435d0_13,0
825766ae-bbc5-11e8-b2bc-ac1f6b6435d0,825766ae-bbc5-11e8-b2bc-ac1f6b6435d0_9,0
1ea2ff2e-bbca-11e8-b2bc-ac1f6b6435d0,1ea2ff2e-bbca-11e8-b2bc-ac1f6b6435d0_19,0
475aec54-bbae-11e8-b2ba-ac1f6b6435d0,475aec54-bbae-11e8-b2ba-ac1f6b6435d0_5,0
538af954-bba6-11e8-b2ba-ac1f6b6435d0,538af954-bba6-11e8-b2ba-ac1f6b6435d0_14,0
6c59d6f2-bbc0-11e8-b2bb-ac1f6b6435d0,6c59d6f2-bbc0-11e8-b2bb-ac1f6b6435d0_1,0
5a40418a-bbc6-11e8-b2bc-ac1f6b6435d0,5a40418a-bbc6-11e8-b2bc-ac1f6b6435d0_10,0
254d2608-bbbe-11e8-b2ba-ac1f6b6435d0,254d2608-bbbe-11e8-b2ba-ac1f6b6435d0_21,0
180d0538-bbca-11e8-b2bc-ac1f6b6435d0,180d0538-bbca-11e8-b2bc-ac1f6b6435d0_4,0
254d2608-bbbe-11e8-b2ba-ac1f6b6435d0,254d2608-bbbe-11e8-b2ba-ac1f6b6435d0_14,0
9d684fde-bba8-11e8-b2ba-ac1f6b6435d0,9d684fde-bba8-11e8-b2ba-ac1f6b6435d0_8,0
180d0538-bbca-11e8-b2bc-ac1f6b6435d0,180d0538-bbca-11e8-b2bc-ac1f6b6435d0_5,0
25d6e226-bbbe-11e8-b2ba-ac1f6b6435d0,25d6e226-bbbe-11e8-b2ba-ac1f6b6435d0_22,0
67610462-bba8-11e8-b2ba-ac1f6b6435d0,67610462-bba8-11e8-b2ba-ac1f6b6435d0_6,0
c573cee2-bbc9-11e8-b2bc-ac1f6b6435d0,c573cee2-bbc9-11e8-b2bc-ac1f6b6435d0_13,0
9c9ad6d0-bba8-11e8-b2ba-ac1f6b6435d0,9c9ad6d0-bba8-11e8-b2ba-ac1f6b6435d0_8,0
6c59d6f2-bbc0-11e8-b2bb-ac1f6b6435d0,6c59d6f2-bbc0-11e8-b2bb-ac1f6b6435d0_14,0
cecd3e20-bbb4-11e8-b2ba-ac1f6b6435d0,cecd3e20-bbb4-11e8-b2ba-ac1f6b6435d0_10,0
659d06ee-bba8-11e8-b2ba-ac1f6b6435d0,659d06ee-bba8-11e8-b2ba-ac1f6b6435d0_21,0
48418d44-bbae-11e8-b2ba-ac1f6b6435d0,48418d44-bbae-11e8-b2ba-ac1f6b6435d0_4,0
5d46f246-bba5-11e8-b2ba-ac1f6b6435d0,5d46f246-bba5-11e8-b2ba-ac1f6b6435d0_2,0
6a924d6e-bbb5-11e8-b2ba-ac1f6b6435d0,6a924d6e-bbb5-11e8-b2ba-ac1f6b6435d0_15,0
5d46f246-bba5-11e8-b2ba-ac1f6b6435d0,5d46f246-bba5-11e8-b2ba-ac1f6b6435d0_4,0
da7797d4-bbaa-11e8-b2ba-ac1f6b6435d0,da7797d4-bbaa-11e8-b2ba-ac1f6b6435d0_7,0
da7797d4-bbaa-11e8-b2ba-ac1f6b6435d0,da7797d4-bbaa-11e8-b2ba-ac1f6b6435d0_9,0
5a40418a-bbc6-11e8-b2bc-ac1f6b6435d0,5a40418a-bbc6-11e8-b2bc-ac1f6b6435d0_9,0
280d5c64-bbbe-11e8-b2ba-ac1f6b6435d0,280d5c64-bbbe-11e8-b2ba-ac1f6b6435d0_3,0
659d06ee-bba8-11e8-b2ba-ac1f6b6435d0,659d06ee-bba8-11e8-b2ba-ac1f6b6435d0_4,0
2163ff58-bbbe-11e8-b2ba-ac1f6b6435d0,2163ff58-bbbe-11e8-b2ba-ac1f6b6435d0_4,0
ca0216cc-bbb4-11e8-b2ba-ac1f6b6435d0,ca0216cc-bbb4-11e8-b2ba-ac1f6b6435d0_7,0
da7797d4-bbaa-11e8-b2ba-ac1f6b6435d0,da7797d4-bbaa-11e8-b2ba-ac1f6b6435d0_11,0
14072a06-bbb4-11e8-b2ba-ac1f6b6435d0,14072a06-bbb4-11e8-b2ba-ac1f6b6435d0_5,0
f31ca386-bbc5-11e8-b2bc-ac1f6b6435d0,f31ca386-bbc5-11e8-b2bc-ac1f6b6435d0_8,0
9c9ad6d0-bba8-11e8-b2ba-ac1f6b6435d0,9c9ad6d0-bba8-11e8-b2ba-ac1f6b6435d0_13,0
659d06ee-bba8-11e8-b2ba-ac1f6b6435d0,659d06ee-bba8-11e8-b2ba-ac1f6b6435d0_9,0
4dd3f9c0-bbab-11e8-b2ba-ac1f6b6435d0,4dd3f9c0-bbab-11e8-b2ba-ac1f6b6435d0_5,0
6005ea1c-bbc0-11e8-b2bb-ac1f6b6435d0,6005ea1c-bbc0-11e8-b2bb-ac1f6b6435d0_4,0
4adece54-bbae-11e8-b2ba-ac1f6b6435d0,4adece54-bbae-11e8-b2ba-ac1f6b6435d0_17,0
2fcec37a-bbbe-11e8-b2ba-ac1f6b6435d0,2fcec37a-bbbe-11e8-b2ba-ac1f6b6435d0_7,0
2fcec37a-bbbe-11e8-b2ba-ac1f6b6435d0,2fcec37a-bbbe-11e8-b2ba-ac1f6b6435d0_5,0
b8a6cf22-bbb3-11e8-b2ba-ac1f6b6435d0,b8a6cf22-bbb3-11e8-b2ba-ac1f6b6435d0_9,0
2ef6ac9c-bbbe-11e8-b2ba-ac1f6b6435d0,2ef6ac9c-bbbe-11e8-b2ba-ac1f6b6435d0_8,0
2c533ef6-bbbe-11e8-b2ba-ac1f6b6435d0,2c533ef6-bbbe-11e8-b2ba-ac1f6b6435d0_14,0
7c8b6848-bba6-11e8-b2ba-ac1f6b6435d0,7c8b6848-bba6-11e8-b2ba-ac1f6b6435d0_14,0
28ce261a-bbbe-11e8-b2ba-ac1f6b6435d0,28ce261a-bbbe-11e8-b2ba-ac1f6b6435d0_10,0
ec888ddc-bbac-11e8-b2ba-ac1f6b6435d0,ec888ddc-bbac-11e8-b2ba-ac1f6b6435d0_6,0
f111adc0-bba7-11e8-b2ba-ac1f6b6435d0,f111adc0-bba7-11e8-b2ba-ac1f6b6435d0_11,0
5670f6ae-bbc0-11e8-b2bb-ac1f6b6435d0,5670f6ae-bbc0-11e8-b2bb-ac1f6b6435d0_13,0
d9a856ae-bbbe-11e8-b2ba-ac1f6b6435d0,d9a856ae-bbbe-11e8-b2ba-ac1f6b6435d0_1,0
28ce261a-bbbe-11e8-b2ba-ac1f6b6435d0,28ce261a-bbbe-11e8-b2ba-ac1f6b6435d0_8,0
5a6cb4cc-bbc6-11e8-b2bc-ac1f6b6435d0,5a6cb4cc-bbc6-11e8-b2bc-ac1f6b6435d0_3,0
66dad3ee-bbb5-11e8-b2ba-ac1f6b6435d0,66dad3ee-bbb5-11e8-b2ba-ac1f6b6435d0_19,0
69de3202-bbb5-11e8-b2ba-ac1f6b6435d0,69de3202-bbb5-11e8-b2ba-ac1f6b6435d0_52,0
4547955c-bbae-11e8-b2ba-ac1f6b6435d0,4547955c-bbae-11e8-b2ba-ac1f6b6435d0_2,0
28ce261a-bbbe-11e8-b2ba-ac1f6b6435d0,28ce261a-bbbe-11e8-b2ba-ac1f6b6435d0_7,0
ca035f36-bbc9-11e8-b2bc-ac1f6b6435d0,ca035f36-bbc9-11e8-b2bc-ac1f6b6435d0_22,0
ca035f36-bbc9-11e8-b2bc-ac1f6b6435d0,ca035f36-bbc9-11e8-b2bc-ac1f6b6435d0_23,0
10c9c102-bbad-11e8-b2ba-ac1f6b6435d0,10c9c102-bbad-11e8-b2ba-ac1f6b6435d0_8,0
9035335e-bbc6-11e8-b2bc-ac1f6b6435d0,9035335e-bbc6-11e8-b2bc-ac1f6b6435d0_7,0
da7797d4-bbaa-11e8-b2ba-ac1f6b6435d0,da7797d4-bbaa-11e8-b2ba-ac1f6b6435d0_29,0
9c51ad0c-bba8-11e8-b2ba-ac1f6b6435d0,9c51ad0c-bba8-11e8-b2ba-ac1f6b6435d0_17,0
4adece54-bbae-11e8-b2ba-ac1f6b6435d0,4adece54-bbae-11e8-b2ba-ac1f6b6435d0_30,0
69de3202-bbb5-11e8-b2ba-ac1f6b6435d0,69de3202-bbb5-11e8-b2ba-ac1f6b6435d0_53,0
ab6d1c68-bbad-11e8-b2ba-ac1f6b6435d0,ab6d1c68-bbad-11e8-b2ba-ac1f6b6435d0_9,0
28ce261a-bbbe-11e8-b2ba-ac1f6b6435d0,28ce261a-bbbe-11e8-b2ba-ac1f6b6435d0_6,0
5eaba756-bbc0-11e8-b2bb-ac1f6b6435d0,5eaba756-bbc0-11e8-b2bb-ac1f6b6435d0_38,0
1753cff0-bbca-11e8-b2bc-ac1f6b6435d0,1753cff0-bbca-11e8-b2bc-ac1f6b6435d0_7,0
5eaba756-bbc0-11e8-b2bb-ac1f6b6435d0,5eaba756-bbc0-11e8-b2bb-ac1f6b6435d0_37,0
5eaba756-bbc0-11e8-b2bb-ac1f6b6435d0,5eaba756-bbc0-11e8-b2bb-ac1f6b6435d0_32,0
9c51ad0c-bba8-11e8-b2ba-ac1f6b6435d0,9c51ad0c-bba8-11e8-b2ba-ac1f6b6435d0_10,0
8ca60834-bbb3-11e8-b2ba-ac1f6b6435d0,8ca60834-bbb3-11e8-b2ba-ac1f6b6435d0_3,0
1a8270d4-bbbe-11e8-b2ba-ac1f6b6435d0,1a8270d4-bbbe-11e8-b2ba-ac1f6b6435d0_37,0
a485b446-bbad-11e8-b2ba-ac1f6b6435d0,a485b446-bbad-11e8-b2ba-ac1f6b6435d0_18,0
9c65d6b0-bbc6-11e8-b2bc-ac1f6b6435d0,9c65d6b0-bbc6-11e8-b2bc-ac1f6b6435d0_7,0
1fe7149e-bbb4-11e8-b2ba-ac1f6b6435d0,1fe7149e-bbb4-11e8-b2ba-ac1f6b6435d0_19,0
5174ff84-bba6-11e8-b2ba-ac1f6b6435d0,5174ff84-bba6-11e8-b2ba-ac1f6b6435d0_4,0
fe1b8a18-bbc5-11e8-b2bc-ac1f6b6435d0,fe1b8a18-bbc5-11e8-b2bc-ac1f6b6435d0_26,0
ba9a04c8-bbc9-11e8-b2bc-ac1f6b6435d0,ba9a04c8-bbc9-11e8-b2bc-ac1f6b6435d0_21,0
19bdafd8-bbb4-11e8-b2ba-ac1f6b6435d0,19bdafd8-bbb4-11e8-b2ba-ac1f6b6435d0_1,0
7db96a62-bbb5-11e8-b2ba-ac1f6b6435d0,7db96a62-bbb5-11e8-b2ba-ac1f6b6435d0_16,0
b5f2c1b8-bbb4-11e8-b2ba-ac1f6b6435d0,b5f2c1b8-bbb4-11e8-b2ba-ac1f6b6435d0_24,0
1170bc08-bbbe-11e8-b2ba-ac1f6b6435d0,1170bc08-bbbe-11e8-b2ba-ac1f6b6435d0_12,0
1170bc08-bbbe-11e8-b2ba-ac1f6b6435d0,1170bc08-bbbe-11e8-b2ba-ac1f6b6435d0_10,0
ba9a04c8-bbc9-11e8-b2bc-ac1f6b6435d0,ba9a04c8-bbc9-11e8-b2bc-ac1f6b6435d0_13,0
1170bc08-bbbe-11e8-b2ba-ac1f6b6435d0,1170bc08-bbbe-11e8-b2ba-ac1f6b6435d0_5,0
0f8a9e54-bbbe-11e8-b2ba-ac1f6b6435d0,0f8a9e54-bbbe-11e8-b2ba-ac1f6b6435d0_13,0
19bdafd8-bbb4-11e8-b2ba-ac1f6b6435d0,19bdafd8-bbb4-11e8-b2ba-ac1f6b6435d0_5,0
b494ba42-bbb4-11e8-b2ba-ac1f6b6435d0,b494ba42-bbb4-11e8-b2ba-ac1f6b6435d0_18,0
0f8a9e54-bbbe-11e8-b2ba-ac1f6b6435d0,0f8a9e54-bbbe-11e8-b2ba-ac1f6b6435d0_2,0
55346812-bbab-11e8-b2ba-ac1f6b6435d0,55346812-bbab-11e8-b2ba-ac1f6b6435d0_4,0
e51d73d2-bba7-11e8-b2ba-ac1f6b6435d0,e51d73d2-bba7-11e8-b2ba-ac1f6b6435d0_7,0
7b6148a2-bbb5-11e8-b2ba-ac1f6b6435d0,7b6148a2-bbb5-11e8-b2ba-ac1f6b6435d0_44,0
0c739c70-bbbe-11e8-b2ba-ac1f6b6435d0,0c739c70-bbbe-11e8-b2ba-ac1f6b6435d0_22,0
01e8a3e4-bbbf-11e8-b2ba-ac1f6b6435d0,01e8a3e4-bbbf-11e8-b2ba-ac1f6b6435d0_19,0
825766ae-bbc5-11e8-b2bc-ac1f6b6435d0,825766ae-bbc5-11e8-b2bc-ac1f6b6435d0_10,0
997e4fea-bbad-11e8-b2ba-ac1f6b6435d0,997e4fea-bbad-11e8-b2ba-ac1f6b6435d0_10,0
13c747ec-bbbe-11e8-b2ba-ac1f6b6435d0,13c747ec-bbbe-11e8-b2ba-ac1f6b6435d0_8,0
9b00c9c4-bbad-11e8-b2ba-ac1f6b6435d0,9b00c9c4-bbad-11e8-b2ba-ac1f6b6435d0_14,0
55c7f1ba-bbae-11e8-b2ba-ac1f6b6435d0,55c7f1ba-bbae-11e8-b2ba-ac1f6b6435d0_3,0
15f4dfb8-bbad-11e8-b2ba-ac1f6b6435d0,15f4dfb8-bbad-11e8-b2ba-ac1f6b6435d0_13,0
b494ba42-bbb4-11e8-b2ba-ac1f6b6435d0,b494ba42-bbb4-11e8-b2ba-ac1f6b6435d0_14,0
55afcd7e-bbae-11e8-b2ba-ac1f6b6435d0,55afcd7e-bbae-11e8-b2ba-ac1f6b6435d0_13,0
7db96a62-bbb5-11e8-b2ba-ac1f6b6435d0,7db96a62-bbb5-11e8-b2ba-ac1f6b6435d0_27,0
fc0ba4c6-bbbe-11e8-b2ba-ac1f6b6435d0,fc0ba4c6-bbbe-11e8-b2ba-ac1f6b6435d0_3,0
9da34558-bbc6-11e8-b2bc-ac1f6b6435d0,9da34558-bbc6-11e8-b2bc-ac1f6b6435d0_4,0
e899330c-bbac-11e8-b2ba-ac1f6b6435d0,e899330c-bbac-11e8-b2ba-ac1f6b6435d0_4,0
8b65995a-bbc5-11e8-b2bc-ac1f6b6435d0,8b65995a-bbc5-11e8-b2bc-ac1f6b6435d0_3,0
8b65995a-bbc5-11e8-b2bc-ac1f6b6435d0,8b65995a-bbc5-11e8-b2bc-ac1f6b6435d0_9,0
dd8b7efe-bbbe-11e8-b2ba-ac1f6b6435d0,dd8b7efe-bbbe-11e8-b2ba-ac1f6b6435d0_1,0
1a8270d4-bbbe-11e8-b2ba-ac1f6b6435d0,1a8270d4-bbbe-11e8-b2ba-ac1f6b6435d0_34,0
e1572222-bbbe-11e8-b2ba-ac1f6b6435d0,e1572222-bbbe-11e8-b2ba-ac1f6b6435d0_8,0
4dd3f9c0-bbab-11e8-b2ba-ac1f6b6435d0,4dd3f9c0-bbab-11e8-b2ba-ac1f6b6435d0_7,0
d5f3a9e6-bbaa-11e8-b2ba-ac1f6b6435d0,d5f3a9e6-bbaa-11e8-b2ba-ac1f6b6435d0_2,0
1108ed8e-bbab-11e8-b2ba-ac1f6b6435d0,1108ed8e-bbab-11e8-b2ba-ac1f6b6435d0_6,0
7802cd0c-bba6-11e8-b2ba-ac1f6b6435d0,7802cd0c-bba6-11e8-b2ba-ac1f6b6435d0_3,0
bd131aa0-bbc9-11e8-b2bc-ac1f6b6435d0,bd131aa0-bbc9-11e8-b2bc-ac1f6b6435d0_6,0
1a8270d4-bbbe-11e8-b2ba-ac1f6b6435d0,1a8270d4-bbbe-11e8-b2ba-ac1f6b6435d0_26,0
952a63e0-bba6-11e8-b2ba-ac1f6b6435d0,952a63e0-bba6-11e8-b2ba-ac1f6b6435d0_2,0
1a8270d4-bbbe-11e8-b2ba-ac1f6b6435d0,1a8270d4-bbbe-11e8-b2ba-ac1f6b6435d0_13,0
7297414e-bbc0-11e8-b2bb-ac1f6b6435d0,7297414e-bbc0-11e8-b2bb-ac1f6b6435d0_3,0
4eaa8738-bbab-11e8-b2ba-ac1f6b6435d0,4eaa8738-bbab-11e8-b2ba-ac1f6b6435d0_6,0
70689e3c-bbb5-11e8-b2ba-ac1f6b6435d0,70689e3c-bbb5-11e8-b2ba-ac1f6b6435d0_21,0
d885d5fc-bbbf-11e8-b2bb-ac1f6b6435d0,d885d5fc-bbbf-11e8-b2bb-ac1f6b6435d0_45,0
1108ed8e-bbab-11e8-b2ba-ac1f6b6435d0,1108ed8e-bbab-11e8-b2ba-ac1f6b6435d0_17,0
d885d5fc-bbbf-11e8-b2bb-ac1f6b6435d0,d885d5fc-bbbf-11e8-b2bb-ac1f6b6435d0_34,0
d49294f8-bbbf-11e8-b2bb-ac1f6b6435d0,d49294f8-bbbf-11e8-b2bb-ac1f6b6435d0_19,0
e536d446-bbbe-11e8-b2ba-ac1f6b6435d0,e536d446-bbbe-11e8-b2ba-ac1f6b6435d0_7,0
5149f6e2-bbae-11e8-b2ba-ac1f6b6435d0,5149f6e2-bbae-11e8-b2ba-ac1f6b6435d0_16,0
9c65d6b0-bbc6-11e8-b2bc-ac1f6b6435d0,9c65d6b0-bbc6-11e8-b2bc-ac1f6b6435d0_3,0
9c65d6b0-bbc6-11e8-b2bc-ac1f6b6435d0,9c65d6b0-bbc6-11e8-b2bc-ac1f6b6435d0_1,0
a1a8a3f0-bbad-11e8-b2ba-ac1f6b6435d0,a1a8a3f0-bbad-11e8-b2ba-ac1f6b6435d0_29,0
13c747ec-bbbe-11e8-b2ba-ac1f6b6435d0,13c747ec-bbbe-11e8-b2ba-ac1f6b6435d0_12,0
75920d3a-bbb5-11e8-b2ba-ac1f6b6435d0,75920d3a-bbb5-11e8-b2ba-ac1f6b6435d0_10,0
7cc54f12-bbc0-11e8-b2bb-ac1f6b6435d0,7cc54f12-bbc0-11e8-b2bb-ac1f6b6435d0_3,0
a268a1d2-bba8-11e8-b2ba-ac1f6b6435d0,a268a1d2-bba8-11e8-b2ba-ac1f6b6435d0_13,0
5149f6e2-bbae-11e8-b2ba-ac1f6b6435d0,5149f6e2-bbae-11e8-b2ba-ac1f6b6435d0_11,0
902ce212-bbc6-11e8-b2bc-ac1f6b6435d0,902ce212-bbc6-11e8-b2bc-ac1f6b6435d0_5,0
b275491c-bbb3-11e8-b2ba-ac1f6b6435d0,b275491c-bbb3-11e8-b2ba-ac1f6b6435d0_4,0
a0dc5bba-bbad-11e8-b2ba-ac1f6b6435d0,a0dc5bba-bbad-11e8-b2ba-ac1f6b6435d0_17,0
a0dc5bba-bbad-11e8-b2ba-ac1f6b6435d0,a0dc5bba-bbad-11e8-b2ba-ac1f6b6435d0_5,0
b088d220-bbc9-11e8-b2bc-ac1f6b6435d0,b088d220-bbc9-11e8-b2bc-ac1f6b6435d0_22,0
1af15a06-bba7-11e8-b2ba-ac1f6b6435d0,1af15a06-bba7-11e8-b2ba-ac1f6b6435d0_20,0
1c3a1966-bbb6-11e8-b2ba-ac1f6b6435d0,1c3a1966-bbb6-11e8-b2ba-ac1f6b6435d0_6,0
3fe5204c-bbc8-11e8-b2bc-ac1f6b6435d0,3fe5204c-bbc8-11e8-b2bc-ac1f6b6435d0_8,0
ee871cba-bbb7-11e8-b2ba-ac1f6b6435d0,ee871cba-bbb7-11e8-b2ba-ac1f6b6435d0_3,0
fce6a386-bbb0-11e8-b2ba-ac1f6b6435d0,fce6a386-bbb0-11e8-b2ba-ac1f6b6435d0_10,0
ea5a4680-bbb7-11e8-b2ba-ac1f6b6435d0,ea5a4680-bbb7-11e8-b2ba-ac1f6b6435d0_12,0
d85867f4-bbc2-11e8-b2bc-ac1f6b6435d0,d85867f4-bbc2-11e8-b2bc-ac1f6b6435d0_16,0
6980a88a-bbba-11e8-b2ba-ac1f6b6435d0,6980a88a-bbba-11e8-b2ba-ac1f6b6435d0_6,0
d85867f4-bbc2-11e8-b2bc-ac1f6b6435d0,d85867f4-bbc2-11e8-b2bc-ac1f6b6435d0_10,0
6980a88a-bbba-11e8-b2ba-ac1f6b6435d0,6980a88a-bbba-11e8-b2ba-ac1f6b6435d0_7,0
d60fa6ce-bbc2-11e8-b2bc-ac1f6b6435d0,d60fa6ce-bbc2-11e8-b2bc-ac1f6b6435d0_12,0
4b998b4c-bba7-11e8-b2ba-ac1f6b6435d0,4b998b4c-bba7-11e8-b2ba-ac1f6b6435d0_21,0
c516ed04-bba5-11e8-b2ba-ac1f6b6435d0,c516ed04-bba5-11e8-b2ba-ac1f6b6435d0_5,0
c4b2fd08-bba5-11e8-b2ba-ac1f6b6435d0,c4b2fd08-bba5-11e8-b2ba-ac1f6b6435d0_37,0
5767858a-bbc7-11e8-b2bc-ac1f6b6435d0,5767858a-bbc7-11e8-b2bc-ac1f6b6435d0_45,0
67fd37ee-bbba-11e8-b2ba-ac1f6b6435d0,67fd37ee-bbba-11e8-b2ba-ac1f6b6435d0_4,0
41c4a642-bbac-11e8-b2ba-ac1f6b6435d0,41c4a642-bbac-11e8-b2ba-ac1f6b6435d0_11,0
